OXY_Open,OXY_High,OXY_Low,OXY_Adj_Close,OXY_Adj_PD,OXY_Volume,OIL_Open,OIL_Close,OIL_High,OIL_Low,Max/Min Label,Rel_Max,Rel_Min,Max/Min Label_P,Rel_Max_P,Rel_Min_P,Max/Min Label_dP,Rel_Max_dP,Rel_Min_dP
65.95,66.05,64.81,63.64,-0.01516558341,10057600,95.07,92.2,96.26,94.9,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
65,65.07,61.69,61.11,-0.03975487115,10859900,92.18,90.71,93.33,90.35,2,#N/A,61.11,2,#N/A,-0.03975487115,2,#N/A,-0.03975487115
61.96,62.79,61.71,61.27,0.002618229422,7765900,90.4,90.92,91.56,89.5,1,61.27,#N/A,1,0.002618229422,#N/A,1,0.002618229422,#N/A
61.52,61.58,59.34,58.89,-0.03884445895,15878800,91.04,85.81,91.21,85.75,0,#N/A,#N/A,2,#N/A,-0.03884445895,0,#N/A,#N/A
59.7,60.27,59.1,58.29,-0.01018848701,10278000,85.88,84.07,86.52,83.84,2,#N/A,58.29,0,#N/A,#N/A,0,#N/A,#N/A
59.8,61.94,59.7,60.23,0.03328186653,12535200,84.49,84.58,84.95,83.44,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
63.56,64.4,62.61,62.96,0.04532624938,17276600,86.45,88.15,89,86,1,62.96,#N/A,1,0.04532624938,#N/A,1,0.04532624938,#N/A
63.94,64.38,63.52,62.76,-0.003176620076,7885600,88.17,87.65,88.49,86.91,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
63.31,63.89,62.91,62.14,-0.00987890376,11481200,87.72,85.82,88.26,85.21,0,#N/A,#N/A,2,#N/A,-0.00987890376,2,#N/A,-0.00987890376
63.76,63.89,62.72,62.01,-0.002092050209,8634600,85.53,86,87.64,85.18,2,#N/A,62.01,0,#N/A,#N/A,0,#N/A,#N/A
64.35,64.77,63.76,63.14,0.01822286728,15373900,86.35,90.89,91,86.28,0,#N/A,#N/A,1,0.01822286728,#N/A,1,0.01822286728,#N/A
64.59,65.52,64.13,64.12,0.0155210643,8005600,90.98,89.65,91.39,89.5,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
65.02,65.69,64.99,64.28,0.002495321273,7290600,89.91,89.9,91,88.88,0,#N/A,#N/A,2,#N/A,0.002495321273,0,#N/A,#N/A
65.73,66.95,65.73,65.23,0.01477909147,8930500,91.25,91.5,93,90.6,1,65.23,#N/A,1,0.01477909147,#N/A,0,#N/A,#N/A
65.95,66.92,65.5,65.19,-0.0006132147785,8545800,91.35,92.38,93.48,89.57,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
66.27,66.74,65.08,63.94,-0.01917472005,8261000,93.23,92.16,93.79,91.66,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
64.2,64.23,62.13,61.62,-0.03628401627,16032400,92.11,89.83,92.45,89.62,0,#N/A,#N/A,2,#N/A,-0.03628401627,2,#N/A,-0.03628401627
63.18,63.3,62.32,61.34,-0.004543979228,7463000,90.47,88.07,90.68,87.35,2,#N/A,61.34,0,#N/A,#N/A,0,#N/A,#N/A
62.69,63.31,62.62,62.06,0.01173785458,6676100,88.04,90.13,90.35,86.68,0,#N/A,#N/A,1,0.01173785458,#N/A,1,0.01173785458,#N/A
62.92,63.67,62.57,62.06,0,8717500,89.92,87.93,90.4,87.53,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
63.52,63.76,61.87,61.04,-0.01643570738,9197900,88.4,90.48,90.75,87.83,0,#N/A,#N/A,2,#N/A,-0.01643570738,2,#N/A,-0.01643570738
62.15,62.71,61.36,60.49,-0.009010484928,7252600,90.07,87.45,90.15,87.2,2,#N/A,60.49,0,#N/A,#N/A,0,#N/A,#N/A
61.65,61.95,60.95,60.63,0.002314432138,5572700,87.9,87.41,88.61,87.4,1,60.63,#N/A,1,0.002314432138,#N/A,0,#N/A,#N/A
62.15,62.48,61.3,60.19,-0.007257133432,6285100,0,84.63,87.24,84.58,2,#N/A,60.19,2,#N/A,-0.007257133432,0,#N/A,#N/A
61.42,63.33,61.09,62.06,0.03106828377,7404200,85,86.85,87.05,84.64,1,62.06,#N/A,1,0.03106828377,#N/A,1,0.03106828377,#N/A
62.97,63.44,62.21,61.81,-0.004028359652,8657300,86.92,84.89,87.8,84.56,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
63.3,63.37,61.59,60.57,-0.02006147873,8165900,85.55,85.18,86.46,84.88,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.84,61.01,60.02,59.05,-0.02509493148,13014700,85.15,81.61,85.19,81.4,2,#N/A,59.05,2,#N/A,-0.02509493148,2,#N/A,-0.02509493148
61.06,62.27,60.91,59.98,0.01574936494,11345100,81.4,79.54,81.96,79.2,1,59.98,#N/A,1,0.01574936494,#N/A,1,0.01574936494,#N/A
61.52,61.9,60.56,59.42,-0.009336445482,7046600,79.7,80.01,81.48,79.44,2,#N/A,59.42,2,#N/A,-0.009336445482,0,#N/A,#N/A
61.1,61.23,60.17,59.82,0.006731740155,7604100,79.85,81.43,82.06,79.79,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
61.09,61.65,60.85,60.43,0.01019725844,6830600,81.43,82.52,82.84,80.41,0,#N/A,#N/A,1,0.01019725844,#N/A,1,0.01019725844,#N/A
61.75,62.15,61.57,60.55,0.001985768658,6766900,82.71,82.47,83.97,82.06,1,60.55,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
61.67,62.22,61.29,60.13,-0.006936416185,6789600,82.39,81.18,83.04,80.79,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.64,60.91,59.62,59.16,-0.01613171462,10976600,80.98,77.42,81.17,76.6,2,#N/A,59.16,2,#N/A,-0.01613171462,2,#N/A,-0.01613171462
61.44,62.01,61.12,59.97,0.01369168357,6135400,80.3,82.32,82.94,79.58,1,59.97,#N/A,1,0.01369168357,#N/A,1,0.01369168357,#N/A
60.87,61.14,60.32,59.59,-0.006336501584,6092600,82.13,82.45,82.54,81.43,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
59.6,60.35,59.24,59.06,-0.00889410975,10582400,82.47,81.96,82.65,78.41,0,#N/A,#N/A,2,#N/A,-0.00889410975,2,#N/A,-0.00889410975
60,60.84,59.99,59.01,-0.0008465966813,4449200,81.4,80.58,82.2,80.13,0,#N/A,#N/A,1,-0.0008465966813,#N/A,0,#N/A,#N/A
59.97,60.16,59.43,58.73,-0.004744958482,8319500,80.4,79.98,81.17,79.13,2,#N/A,58.73,2,#N/A,-0.004744958482,0,#N/A,#N/A
59.87,60.4,59.62,58.91,0.003064873148,6972800,80.19,81.68,82.16,79.8,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.26,60.46,59.88,59.18,0.004583262604,7542200,81.91,83.1,83.25,80.96,1,59.18,#N/A,1,0.004583262604,#N/A,1,0.004583262604,#N/A
60.61,60.72,59.01,58.02,-0.01960121663,15858700,82.78,82.83,84.75,82.58,0,#N/A,#N/A,2,#N/A,-0.01960121663,2,#N/A,-0.01960121663
59.1,59.6,58.78,57.71,-0.005342985178,9704400,80.67,78.88,81.54,78.75,0,#N/A,#N/A,1,-0.005342985178,#N/A,0,#N/A,#N/A
58.43,58.7,57.76,56.76,-0.01646161844,11467600,79.5,78.03,79.72,77.52,0,#N/A,#N/A,2,#N/A,-0.01646161844,0,#N/A,#N/A
57.98,58.08,57.23,56.19,-0.0100422833,8243300,78.1,77.2,79.09,77,0,#N/A,#N/A,1,-0.0100422833,#N/A,0,#N/A,#N/A
56.9,57.31,56.33,55.4,-0.01405944118,12915500,77.12,74.3,77.65,74.11,2,#N/A,55.4,2,#N/A,-0.01405944118,0,#N/A,#N/A
56.95,56.95,56.33,55.57,0.003068592058,8192700,74.59,75.84,76.36,74.2,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
56.37,57.21,56.31,56.15,0.01043728631,15273800,75.73,76.03,76.5,75.01,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
58.8,59.68,58.68,57.82,0.02974176313,19890300,74.76,76.61,77.35,74.44,1,57.82,#N/A,1,0.02974176313,#N/A,1,0.02974176313,#N/A
58.63,58.94,58.05,57.63,-0.003286060187,17691200,76.66,76.55,77.23,75.29,2,#N/A,57.63,2,#N/A,-0.003286060187,2,#N/A,-0.003286060187
59.69,59.89,58.97,58.03,0.006940829429,9284700,76.8,77.95,79.51,75.76,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
59.12,60.33,58.84,59.34,0.02257453042,11375100,78.06,79.23,79.67,77.41,1,59.34,#N/A,1,0.02257453042,#N/A,1,0.02257453042,#N/A
60.51,61.06,60.08,59.21,-0.002190765083,11445000,79.17,79.7,80.6,79.07,2,#N/A,59.21,2,#N/A,-0.002190765083,2,#N/A,-0.002190765083
60,60.54,60,59.48,0.004560040534,9863000,79,79.39,80.13,77.81,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
61.34,61.94,60.7,59.84,0.006052454607,10978200,79.35,79.07,80.37,78.88,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
61.3,61.8,61.25,60.46,0.01036096257,7126500,79.04,81.07,81.72,78.76,1,60.46,#N/A,1,0.01036096257,#N/A,1,0.01036096257,#N/A
61.51,61.67,60.93,60.07,-0.006450545815,5456400,80.79,79.65,81.33,79.29,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.81,60.98,59.95,59.01,-0.01764607957,7957800,79.8,78.39,79.95,78.25,0,#N/A,#N/A,2,#N/A,-0.01764607957,2,#N/A,-0.01764607957
60,60.3,59.55,58.76,-0.004236570073,5909900,77.38,77.04,77.98,76.73,2,#N/A,58.76,0,#N/A,#N/A,0,#N/A,#N/A
60.18,60.94,59.9,59.09,0.005616065351,7456200,77.39,75.89,79.06,75.6,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
59.63,60.79,59.44,59.64,0.009307835505,7269300,76.06,78.25,78.67,74.79,1,59.64,#N/A,1,0.009307835505,#N/A,1,0.009307835505,#N/A
60.84,61.05,58.99,58.18,-0.02448021462,9423300,78.56,77.59,79.41,76.5,0,#N/A,#N/A,2,#N/A,-0.02448021462,2,#N/A,-0.02448021462
59.5,59.57,58.59,58,-0.003093846683,8005200,77.71,78.76,79.26,77.66,0,#N/A,#N/A,1,-0.003093846683,#N/A,0,#N/A,#N/A
57.97,58.28,57.32,57.34,-0.01137931034,10343500,78.7,76.12,78.95,75.26,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
57.41,57.44,56.67,55.89,-0.02528775724,10864200,77.48,76.8,78.73,76.38,2,#N/A,55.89,2,#N/A,-0.02528775724,2,#N/A,-0.02528775724
57.33,57.68,57.02,56.22,0.00590445518,9455300,76.7,77.41,79.1,76.66,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
58.25,58.64,57.5,57.13,0.01618641053,11229600,78.75,78.29,80.75,77.96,1,57.13,#N/A,1,0.01618641053,#N/A,1,0.01618641053,#N/A
57.85,57.98,56.62,55.72,-0.02468055312,13323500,78.43,78.29,79.4,77.6,0,#N/A,#N/A,2,#N/A,-0.02468055312,2,#N/A,-0.02468055312
56.04,56.67,55.97,55.32,-0.007178750897,9651200,77.77,77.88,78.19,76.5,2,#N/A,55.32,0,#N/A,#N/A,0,#N/A,#N/A
56.19,56.65,55.53,55.57,0.004519161244,12283500,78.15,79.1,79.3,77.33,1,55.57,#N/A,1,0.004519161244,#N/A,0,#N/A,#N/A
56.23,56.42,55.82,55.52,-0.0008997660608,9511300,79.1,78.56,79.73,78.32,2,#N/A,55.52,2,#N/A,-0.0008997660608,0,#N/A,#N/A
56.42,56.97,55.94,55.84,0.005763688761,8047500,78.89,80.06,80.55,77.81,1,55.84,#N/A,1,0.005763688761,#N/A,0,#N/A,#N/A
56.51,57.16,56.51,55.83,-0.0001790830946,6337500,79.92,79.55,80.43,78.7,2,#N/A,55.83,2,#N/A,-0.0001790830946,0,#N/A,#N/A
57.09,57.44,56.79,56.4,0.01020956475,7615400,79.56,80.04,80.73,79.05,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
57.75,58.06,56.95,57.09,0.01223404255,9611700,80.31,82.43,82.57,80.06,0,#N/A,#N/A,1,0.01223404255,#N/A,1,0.01223404255,#N/A
58.23,58.43,57.54,57.47,0.006656156945,7102800,82.44,83.55,83.81,81.31,1,57.47,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
58.35,58.42,57.61,57.29,-0.003132068906,7175800,84.13,82.4,84.8,82.03,2,#N/A,57.29,2,#N/A,-0.003132068906,0,#N/A,#N/A
57.75,58.99,57.75,57.96,0.01169488567,8337500,82.62,82.87,83.3,81.34,1,57.96,#N/A,1,0.01169488567,#N/A,1,0.01169488567,#N/A
58.79,58.86,57.56,56.65,-0.02260179434,8941900,82.94,81.71,82.94,81.59,0,#N/A,#N/A,2,#N/A,-0.02260179434,2,#N/A,-0.02260179434
57.91,58.11,56.92,56.41,-0.004236540159,11277700,80.57,78.7,81.55,78.57,0,#N/A,#N/A,1,-0.004236540159,#N/A,0,#N/A,#N/A
57.26,57.55,56.73,56.13,-0.004963658926,8399600,79.15,77.33,79.44,76.85,0,#N/A,#N/A,2,#N/A,-0.004963658926,0,#N/A,#N/A
56.82,57.34,56.07,56.07,-0.001068947087,10196900,77.9,77.99,78.33,76.62,2,#N/A,56.07,0,#N/A,#N/A,0,#N/A,#N/A
57.39,58.41,57.15,56.65,0.01034421259,9081100,77.95,78.59,79.08,77.63,0,#N/A,#N/A,1,0.01034421259,#N/A,1,0.01034421259,#N/A
57.61,58.02,57.07,56.7,0.0008826125331,8045000,78.7,79.21,79.5,78.49,0,#N/A,#N/A,2,#N/A,0.0008826125331,0,#N/A,#N/A
57.77,58.3,57.56,57.12,0.007407407407,7706500,79.3,81.63,81.9,79.03,1,57.12,#N/A,1,0.007407407407,#N/A,0,#N/A,#N/A
58.21,58.35,57.24,56.55,-0.009978991597,8114600,81.72,82.19,82.45,81.21,2,#N/A,56.55,2,#N/A,-0.009978991597,2,#N/A,-0.009978991597
57.53,58.5,57.5,57.11,0.009902740937,8878200,81.94,82,82.19,80.77,1,57.11,#N/A,1,0.009902740937,#N/A,0,#N/A,#N/A
57.97,58.16,57.03,56.69,-0.007354228681,10324700,82,82.77,83.24,81.96,2,#N/A,56.69,2,#N/A,-0.007354228681,0,#N/A,#N/A
57.45,60.14,57.38,59.15,0.04339389663,21966000,81.42,82.86,83.25,80.72,0,#N/A,#N/A,1,0.04339389663,#N/A,1,0.04339389663,#N/A
60.38,60.88,60.08,59.56,0.006931530008,13466300,82.79,83.47,83.66,81.89,1,59.56,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.53,60.53,59.15,58.61,-0.01595030222,16896800,83.24,82.34,83.63,82.05,2,#N/A,58.61,2,#N/A,-0.01595030222,2,#N/A,-0.01595030222
59.57,60.53,59.33,59.51,0.01535574134,10314300,82.5,83.03,83.17,81.66,0,#N/A,#N/A,1,0.01535574134,#N/A,1,0.01535574134,#N/A
60.19,60.87,59.82,59.57,0.00100823391,9369300,83.2,83.67,83.96,82.33,1,59.57,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60,60.23,59.45,59.06,-0.008561356387,7789900,83.39,81.62,83.48,81.43,2,#N/A,59.06,2,#N/A,-0.008561356387,2,#N/A,-0.008561356387
59.7,60.76,59.57,59.51,0.007619370132,8510000,81.41,82.53,83.07,81,0,#N/A,#N/A,1,0.007619370132,#N/A,1,0.007619370132,#N/A
60.93,60.99,60.17,59.63,0.002016467821,7051800,82.64,83.65,83.7,82.1,1,59.63,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.5,61.29,60.23,59.3,-0.005534127117,7838200,83.3,83.68,84.31,82.6,2,#N/A,59.3,2,#N/A,-0.005534127117,2,#N/A,-0.005534127117
60.44,60.88,60.06,59.64,0.005733558179,7574400,83.23,83.62,83.9,83.05,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.98,61.6,60.82,60.38,0.01240778001,7653400,82.07,83.55,84.34,81.81,1,60.38,#N/A,1,0.01240778001,#N/A,1,0.01240778001,#N/A
61.55,61.64,60.54,59.71,-0.01109638953,6359300,83.5,82.8,84.08,82.57,0,#N/A,#N/A,2,#N/A,-0.01109638953,2,#N/A,-0.01109638953
60.43,61.14,60.01,59.61,-0.001674761347,6543000,82.74,82.04,83.14,81.72,2,#N/A,59.61,0,#N/A,#N/A,0,#N/A,#N/A
61.3,61.67,60.75,60.12,0.008555611475,7919100,82.01,82.96,84.05,81.85,1,60.12,#N/A,1,0.008555611475,#N/A,0,#N/A,#N/A
60.92,61.25,60.65,60.05,-0.001164337991,5282500,83.18,82.08,83.84,81.71,2,#N/A,60.05,2,#N/A,-0.001164337991,0,#N/A,#N/A
61.64,62.45,61.54,61.29,0.02064945878,8672400,82.45,84.03,84.24,81.96,0,#N/A,#N/A,1,0.02064945878,#N/A,1,0.02064945878,#N/A
62.2,62.82,62.12,61.81,0.00848425518,7433700,84.04,85.42,85.69,83.98,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
62.36,63.01,62.21,61.87,0.0009707167125,9779900,85.15,85.34,85.55,84.6,0,#N/A,#N/A,2,#N/A,0.0009707167125,2,#N/A,0.0009707167125
62.91,63.43,62.3,62.42,0.008889607241,6797600,85.32,86.89,87.18,85.25,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
63.07,64.09,62.88,63.27,0.01361743031,6956000,86.94,87.38,87.7,86.48,1,63.27,#N/A,1,0.01361743031,#N/A,1,0.01361743031,#N/A
63.95,64.09,63.62,63,-0.00426742532,6313600,87.15,85.95,87.35,85.59,2,#N/A,63,2,#N/A,-0.00426742532,2,#N/A,-0.00426742532
63.86,64.3,63.74,63.14,0.002222222222,5371100,86.24,85.78,86.64,85.06,1,63.14,#N/A,1,0.002222222222,#N/A,0,#N/A,#N/A
64,64.28,63.53,63.02,-0.001900538486,4927200,85.66,85.43,86.15,85.11,2,#N/A,63.02,2,#N/A,-0.001900538486,0,#N/A,#N/A
64.09,64.88,64.07,63.75,0.01158362425,6921300,85.5,86.75,87.17,85.4,1,63.75,#N/A,1,0.01158362425,#N/A,0,#N/A,#N/A
64.63,64.7,63.29,62.54,-0.01898039216,6182700,86.81,86.25,87.06,85.8,2,#N/A,62.54,2,#N/A,-0.01898039216,2,#N/A,-0.01898039216
63.09,64.21,62.93,63.41,0.0139110969,5725700,85.86,86.09,86.39,85.17,0,#N/A,#N/A,1,0.0139110969,#N/A,0,#N/A,#N/A
64.67,65.13,64.36,64.19,0.01230089891,7159600,86.41,87,87.52,86.3,0,#N/A,#N/A,2,#N/A,0.01230089891,0,#N/A,#N/A
65.29,66.54,64.57,65.56,0.0213428883,8035300,86.98,87.42,87.98,86.4,0,#N/A,#N/A,1,0.0213428883,#N/A,1,0.0213428883,#N/A
66.73,68.18,66.49,66.43,0.01327028676,11722100,87.62,88.92,89.32,87.62,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
67.59,67.88,67.05,66.87,0.006623513473,8505900,89.22,89.35,89.99,88.67,1,66.87,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
67.71,68.14,67.22,66.79,-0.001196351129,7475700,89.48,90.65,91.3,88.72,2,#N/A,66.79,2,#N/A,-0.001196351129,0,#N/A,#N/A
68,69.58,67.56,68.39,0.02395568199,12354100,91.21,91.17,91.91,90.57,1,68.39,#N/A,1,0.02395568199,#N/A,1,0.02395568199,#N/A
69,69.2,67.95,67.88,-0.007457230589,7830400,90.09,90.38,91.1,88.78,0,#N/A,#N/A,2,#N/A,-0.007457230589,2,#N/A,-0.007457230589
69,69.18,68.07,67.7,-0.002651738362,4833500,90.63,89.42,90.94,89.25,2,#N/A,67.7,0,#N/A,#N/A,0,#N/A,#N/A
68.26,69.5,68.16,68.09,0.00576070901,8136300,89.55,90.48,90.71,88.83,0,#N/A,#N/A,1,0.00576070901,#N/A,1,0.00576070901,#N/A
69.45,69.5,68.33,68.4,0.004552797768,7078400,90.52,89.74,90.92,89.38,1,68.4,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
69.94,71.19,68.72,68.16,-0.00350877193,14688500,90.13,90.45,92.18,90.01,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
69.24,69.44,68.25,67.49,-0.009829812207,9248600,90.95,90.1,91.05,88.73,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
67.85,68.05,65.64,65.99,-0.02222551489,12448000,90.43,90.02,90.84,89.41,0,#N/A,#N/A,2,#N/A,-0.02222551489,2,#N/A,-0.02222551489
66.69,67.06,65.51,65.16,-0.01257766328,7053800,90.11,87.29,90.17,87.13,2,#N/A,65.16,0,#N/A,#N/A,0,#N/A,#N/A
66.08,66.38,65.64,65.22,0.0009208103131,7017500,87.42,87.11,87.8,86.09,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
66.17,67.62,66.12,65.81,0.009046304814,9792200,87.04,87.29,90.75,86.19,0,#N/A,#N/A,1,0.009046304814,#N/A,1,0.009046304814,#N/A
66.11,67.58,65.88,66.17,0.005470293269,6274000,87.07,87,87.26,85.79,0,#N/A,#N/A,2,#N/A,0.005470293269,0,#N/A,#N/A
66.63,67.5,66.41,66.56,0.005893909627,5385800,87.2,88.42,88.51,86.03,1,66.56,#N/A,1,0.005893909627,#N/A,0,#N/A,#N/A
67.1,67.52,66.75,66.5,-0.0009014423077,5285800,88.45,88.02,88.86,87.65,2,#N/A,66.5,2,#N/A,-0.0009014423077,0,#N/A,#N/A
67.24,68.02,66.99,67.04,0.008120300752,5316700,87.89,89.01,89.31,87.31,1,67.04,#N/A,1,0.008120300752,#N/A,1,0.008120300752,#N/A
67.94,68.02,66.93,66.94,-0.001491646778,5426900,89.23,89.5,89.83,88.78,2,#N/A,66.94,2,#N/A,-0.001491646778,0,#N/A,#N/A
67.36,68.43,67.35,67.39,0.006722438004,5426900,89.22,88.4,89.29,88.11,1,67.39,#N/A,1,0.006722438004,#N/A,0,#N/A,#N/A
68.17,68.17,66.11,65.32,-0.03071672355,7386100,88.41,87.86,88.79,87.46,0,#N/A,#N/A,2,#N/A,-0.03071672355,2,#N/A,-0.03071672355
65.68,65.99,63.69,63.65,-0.02556644213,8655000,85.8,83.44,85.89,83.29,2,#N/A,63.65,0,#N/A,#N/A,0,#N/A,#N/A
64.77,65.38,64.12,63.86,0.003299293009,5504600,83.59,83.67,84.44,83.05,1,63.86,#N/A,1,0.003299293009,#N/A,0,#N/A,#N/A
64.8,64.91,63.66,63.59,-0.004227998747,6771500,83.9,82.96,84.39,82.78,2,#N/A,63.59,2,#N/A,-0.004227998747,0,#N/A,#N/A
64.81,65.78,64.8,64.22,0.009907218116,8382900,82.99,83.33,83.83,82.77,0,#N/A,#N/A,1,0.009907218116,#N/A,1,0.009907218116,#N/A
64.93,65.45,64.87,64.26,0.0006228589225,6266300,83.72,83.16,83.88,82.41,1,64.26,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
63.94,64.67,63.44,62.89,-0.02131963897,9079800,83.02,83.58,83.82,81.71,2,#N/A,62.89,2,#N/A,-0.02131963897,2,#N/A,-0.02131963897
63.78,64.56,63.6,63.44,0.008745428526,4983500,83.79,83.88,84.33,83.45,1,63.44,#N/A,1,0.008745428526,#N/A,1,0.008745428526,#N/A
64.48,64.7,63.44,62.78,-0.0104035309,6540400,84.21,82.79,84.53,82.7,0,#N/A,#N/A,2,#N/A,-0.0104035309,0,#N/A,#N/A
63.77,63.92,62.51,62.13,-0.0103536158,6419800,82.78,83.36,83.84,82.26,2,#N/A,62.13,0,#N/A,#N/A,0,#N/A,#N/A
62.89,63.29,62.67,62.28,0.002414292612,4711000,83.41,82.38,83.62,82.1,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
62.9,63.55,62.02,62.6,0.005138086063,6410700,82.76,82.75,83.07,81.05,1,62.6,#N/A,1,0.005138086063,#N/A,0,#N/A,#N/A
63.37,63.57,62.72,62.08,-0.008306709265,5313500,83.03,83.27,83.78,82.31,2,#N/A,62.08,2,#N/A,-0.008306709265,2,#N/A,-0.008306709265
62.98,63.55,62.67,62.63,0.008859536082,6602600,83.43,83.98,84.04,83.08,0,#N/A,#N/A,1,0.008859536082,#N/A,1,0.008859536082,#N/A
63.66,63.75,63,62.78,0.002395018362,4840800,83.98,83.71,84.49,83.11,1,62.78,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
63.42,64.07,63.18,62.57,-0.003345014336,4089500,83.75,82.88,83.76,82.04,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
62.87,63.11,61.67,61.19,-0.02205529807,6609200,81.59,81.36,82.97,80.93,0,#N/A,#N/A,2,#N/A,-0.02205529807,2,#N/A,-0.02205529807
62.2,62.48,61.75,61.18,-0.0001634253963,4608600,81.4,82.12,82.46,80.65,2,#N/A,61.18,0,#N/A,#N/A,0,#N/A,#N/A
62.29,62.85,61.84,61.44,0.004249754822,6271900,83,84.22,84.62,83,1,61.44,#N/A,1,0.004249754822,#N/A,1,0.004249754822,#N/A
62.06,62.06,60.76,60.36,-0.017578125,6714300,84.61,83.6,85.02,83.29,2,#N/A,60.36,2,#N/A,-0.017578125,2,#N/A,-0.017578125
60.99,61.55,60.92,60.45,0.001491053678,3790500,83.51,81.86,83.77,81.8,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
61.33,62.59,61.33,61.73,0.0211745244,7976900,81.74,81.11,82.18,81.17,1,61.73,#N/A,1,0.0211745244,#N/A,1,0.0211745244,#N/A
62.22,62.24,60.19,59.82,-0.03094119553,7562900,81.15,78.36,81.65,78.09,0,#N/A,#N/A,2,#N/A,-0.03094119553,2,#N/A,-0.03094119553
60.01,60.01,59,59.15,-0.01120026747,6910100,78.14,77.52,78.22,76.76,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.15,60.15,59.45,59.1,-0.0008453085376,4903000,77.29,78.41,78.66,77.18,2,#N/A,59.1,0,#N/A,#N/A,0,#N/A,#N/A
59.75,60.11,59.52,59.34,0.004060913706,5026800,78.7,79.87,80.08,78.38,1,59.34,#N/A,1,0.004060913706,#N/A,0,#N/A,#N/A
59.81,60.27,59.33,58.74,-0.01011122346,6964200,80.05,79.62,80.38,79.32,2,#N/A,58.74,2,#N/A,-0.01011122346,2,#N/A,-0.01011122346
60.39,60.73,59.96,60.08,0.0228123936,4899100,81.97,81.92,82.36,81.19,1,60.08,#N/A,1,0.0228123936,#N/A,1,0.0228123936,#N/A
59.88,60.38,59.48,59.68,-0.006657789614,7717200,82.61,84.25,84.55,82.1,2,#N/A,59.68,2,#N/A,-0.006657789614,0,#N/A,#N/A
61.03,61.6,60.83,60.73,0.01759383378,10427100,84.31,85.33,85.49,83.67,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
61.92,62.96,61.44,61.9,0.01926560184,11219700,85.19,85.71,85.96,84.95,1,61.9,#N/A,1,0.01926560184,#N/A,0,#N/A,#N/A
62.69,62.77,60.72,60.39,-0.02439418417,21295000,85.66,85.24,86.24,84.84,2,#N/A,60.39,2,#N/A,-0.02439418417,2,#N/A,-0.02439418417
61.38,63.65,61.33,62.7,0.03825136612,10315100,84.99,86.01,86.16,84.71,1,62.7,#N/A,1,0.03825136612,#N/A,1,0.03825136612,#N/A
