OXY_Close_PD,OXY_Volume,VIX_Close,PD_AVGs,Label,OXY_Close,
0.01504888437,4906679,15.97999954,0.00601634212,,67.56486511,2
0.01201068851,6401364,15.44999981,0.002989406284,,68.37636566,2
-0.03866505501,4718278,18.29999924,-0.001995963841,1,65.73258972,1
0.001061550179,3537978,18.09000015,0.002593460072,,65.80236816,2
0.003949982655,3632231,17.95000076,0.009512678703,,66.06228638,2
-0.02168874256,3545702,18.48999977,0.01452549649,,64.62947845,2
-0.004708825225,3736191,18.06999969,0.01199142585,,64.32514954,2
0.01475265875,4223529,18.79000092,0.01922716754,,65.27411652,2
0.01434298832,3867602,17.77000046,0.01914793374,,66.21034241,2
-0.00548274194,5196118,18.86000061,0.01353723231,,65.84732819,2
-0.01209038714,4890605,19.61000061,0.0067117052,,65.0512085,2
0.0258462196,4112471,18.26000023,0.0002062229816,,66.73253632,2
-0.02509944532,5344647,21.31999969,-0.01616566517,,65.05758667,1
0.006558755084,4145976,22.72999954,-0.02093648056,,65.48428345,1
-0.006127233386,4942272,21.85000038,-0.02258578255,,65.08304596,1
-0.006751604378,3716359,19.98999977,-0.01034186372,,64.64363098,1
0.008866430543,4349826,18.86000061,-0.0008947036478,,65.21678925,1
-0.0143554792,5363017,18.52000046,0.008128942223,2,64.28057098,2
-0.0152578227,7288990,19.29000092,0.01819489257,,63.29978943,2
-0.009357127963,5281081,21.10000038,0.01823789698,,62.7074852,2
0.004773277385,3664483,20.55999947,0.01035648029,,63.00680542,2
0.0202163172,5047276,19.17000008,0.00349896233,,64.28057098,2
0.01932066471,5643062,17.27000046,0.00459170581,,65.52251434,2
0.01127481569,4666402,16.52000046,-0.005308309842,,66.26126862,1
0.01422499052,3355944,15.86999989,-0.01650492987,,67.20383453,1
0.01165709509,3439967,16.05999947,-0.01534859596,,67.98723602,1
-0.008992929478,2629581,16.34000015,-0.01656958588,,67.3758316,1
0.01710933594,2786982,15.94999981,-0.01630999228,,68.52858734,1
-0.01236036378,2604217,15.94999981,-0.01915086925,,67.68154907,1
-0.04243911391,5149774,18.38999939,-0.009993134888,,64.8092041,1
0.002652957054,3642564,19.87000084,-0.02261985748,,64.98114014,1
0.00921311303,2659433,19.90999985,-0.01606585997,,65.57981873,1
0.003787484827,4429257,20.79999924,-0.03226014153,1,65.82820129,1
0.01915594779,4962417,19.53000069,-0.01605515756,,67.08920288,1
-0.0007587408723,3268475,20.95000076,-0.02503026394,,67.03829956,1
0.01624508185,3259603,19.20999908,-0.009294657167,,68.12734222,1
-0.007291378649,2900962,19.09000015,-0.01288930921,,67.63059998,1
0.01779811513,4913464,17.55999947,0.009894386588,,68.83429718,2
-0.001850203868,2017303,17.52000046,-0.007832336962,,68.7069397,1
-0.00472774807,3115458,19.35000038,0.00604616398,,68.3821106,2
-0.02365664098,5732931,20.22999954,-0.01334471255,,66.76441956,1
-0.03271943399,7962120,22.97999954,-0.01381951392,,64.57992554,1
-0.01627231937,5844719,23.73999977,-0.01344400451,,63.52906036,1
-0.01573938669,7304125,25.25,-0.001755580527,,62.52915192,1
-0.00407427151,6279869,23.65999985,-0.005002896688,,62.27439117,1
-0.03252224307,7159353,24.79000092,0.004422899926,,60.24908829,2
-0.003910551245,7382303,23.37999916,0.004560015602,,60.01348114,2
-0.06866196624,9720462,31.65999985,0.004572231802,2,55.89283752,2
-0.004785976932,9027605,32,-0.001244011801,,55.62533569,1
-0.08827557385,12929756,48,0.002600180534,,50.71497726,2
0.0600275585,14727970,35.06000137,0.002194535665,,53.75927353,2
-0.03743619645,9091275,42.99000168,-0.001394866062,,51.7467308,1
0.04369221152,10729792,39,-0.009491541228,,54.00765991,1
0.003773401261,4788420,36.36000061,0.001586827821,,54.21145248,2
0.0492250236,6228202,31.87000084,0.002039412653,,56.88001251,2
-0.02172224154,6768460,32.84999847,0.0043727742,,55.64445114,2
0.002747061585,5702557,31.57999992,0.0104648074,,55.79730988,2
